Bore ID,Postcode,Suburb,Area,Latitude,Longitude,Temperature (C),EC (uS/cm),WaterQuantity(mAHD)
114131,3482,MASSEY,SHEPPARTON IRRIGATION (GMU),-36.03643765,145.9594238,13.12 ,626.00 ,126.38 
114132,3730,BATHUMI,YARRAWONGA,-36.04653575,145.9594354,15.79 ,329.00 ,127.11 
114133,3730,BATHUMI,YARRAWONGA,-36.04651813,145.959431,16.44 ,275.00 ,127.15 
114134,3482,MASSEY,GOULBURN-MURRAY,-36.04435242,145.9594281,19.89 ,379.00 ,126.87 
114135,3482,MASSEY,GOULBURN-MURRAY,-36.04431837,145.9594318,14.00 ,569.00 ,127.00 
114136,3730,BATHUMI,GOULBURN-MURRAY,-36.04070821,145.8510286,17.55 ,490.00 ,122.45 
114137,3730,BATHUMI,GOULBURN-MURRAY,-36.04070572,145.8509942,13.39 ,443.00 ,122.46 
114138,3482,MASSEY,GOULBURN-MURRAY,-36.04068023,146.0301789,16.93 ,372.00 ,129.01 
114155,3956,DUMBALK,SOUTHERN RURAL,-38.70131629,145.8240013,16.85 ,668.00 ,10.70 
114156,3956,DUMBALK,SOUTHERN RURAL,-38.67191131,145.7923646,18.19 ,480.00 ,6.18 
114157,3956,DUMBALK,SOUTHERN RURAL,-38.67192378,145.792367,21.19 ,679.50 ,6.16 
114158,3956,DUMBALK,SOUTHERN RURAL,-38.67193333,145.7923678,17.50 ,1114.00 ,6.41 
114159,3996,INVERLOCH,SOUTHERN RURAL,-38.66335751,145.7834283,15.66 ,342.00 ,8.63 
114160,3996,INVERLOCH,SOUTHERN RURAL,-38.66336296,145.7834149,20.59 ,222.00 ,8.54 
114161,3996,INVERLOCH,SOUTHERN RURAL,-38.66335905,145.7834035,16.47 ,338.00 ,8.94 
114849,3444,BARFOLD,GRAMPIANS WIMMERA MALLEE,-35.12605105,141.4326047,13.42 ,118.00 ,40.48 
114850,3444,BARFOLD,GRAMPIANS WIMMERA MALLEE,-35.12604979,141.4325538,18.64 ,217.00 ,40.71 
114952,3482,MASSEY,GOULBURN-MURRAY,-36.04066423,146.0301957,14.48 ,544.00 ,129.15 
114953,3480,AREEGRA,GOULBURN-MURRAY,-36.01171759,145.8777571,18.00 ,2020.00 ,122.22 
114954,3480,AREEGRA,GOULBURN-MURRAY,-36.01170704,145.8778067,19.51 ,746.00 ,122.35 
116203,3691,ALLANS FLAT,GRAMPIANS WIMMERA MALLEE,-36.07886217,141.1078468,18.23 ,1223.00 ,139.81 
116382,3364,ALLENDALE,GOULBURN-MURRAY,-37.40222874,143.9674185,13.06 ,294.00 ,550.49 
116802,3364,ALLENDALE,GOULBURN-MURRAY,-37.33521397,144.0108918,14.22 ,216.00 ,520.08 
116803,3364,ALLENDALE,GOULBURN-MURRAY,-37.33516868,144.0109013,18.92 ,203.00 ,519.78 
119329,3352,ADDINGTON,SOUTHERN RURAL,-37.55945549,143.9858408,16.96 ,188.00 ,567.98 
119330,3352,ADDINGTON,SOUTHERN RURAL,-37.59229496,143.9583344,17.10 ,285.00 ,524.34 
119331,3352,ADDINGTON,SOUTHERN RURAL,-37.51461242,144.0308497,18.25 ,589.00 ,#N/A
119332,3352,ADDINGTON,SOUTHERN RURAL,-37.48768034,144.0107472,17.59 ,239.00 ,671.71 
119334,3352,ADDINGTON,SOUTHERN RURAL,-37.58450245,144.0327102,17.56 ,261.00 ,#N/A
119335,3352,ADDINGTON,SOUTHERN RURAL,-37.58455061,144.0327011,21.27 ,770.00 ,566.32 
119336,3352,ADDINGTON,SOUTHERN RURAL,-37.63030667,144.0521464,15.14 ,316.00 ,506.69 
119337,3352,ADDINGTON,SOUTHERN RURAL,-37.56447389,144.0223414,13.94 ,721.00 ,579.25 
119338,3352,ADDINGTON,SOUTHERN RURAL,-37.56444822,144.0223501,14.11 ,537.00 ,579.16 
119339,3352,ADDINGTON,SOUTHERN RURAL,-37.53578024,144.0856805,15.10 ,284.00 ,593.81 
119340,3352,ADDINGTON,SOUTHERN RURAL,-37.53577798,144.0857074,12.93 ,263.00 ,593.60 
119341,3352,ADDINGTON,SOUTHERN RURAL,-37.52502558,143.9919989,15.91 ,688.00 ,598.51 
119342,3364,ALLENDALE,GOULBURN-MURRAY,-37.39966277,143.7913471,13.92 ,637.00 ,414.83 
119365,3352,ADDINGTON,SOUTHERN RURAL,-37.56345252,144.0530018,16.53 ,361.00 ,569.66 
119366,3352,ADDINGTON,SOUTHERN RURAL,-37.57569141,144.0657069,12.82 ,424.00 ,566.24 
119367,3352,ADDINGTON,SOUTHERN RURAL,-37.56770834,143.9849257,12.78 ,186.00 ,564.18 
119369,3221,ANAKIE,OLNEY,-34.10028384,141.0209519,19.01 ,553.00 ,32.94 
119370,3221,ANAKIE,OLNEY,-34.09026215,141.0105947,14.22 ,391.00 ,32.49 
119377,3363,CRESWICK,GOULBURN-MURRAY,-37.37026624,143.7967939,15.12 ,105.00 ,380.24 
119378,3525,BARRAKEE,GRAMPIANS WIMMERA MALLEE,-36.26844605,143.36904,12.91 ,249.00 ,128.09 
119380,3682,BORALMA,BUNGULUKE,-36.07644951,143.3733772,19.56 ,700.00 ,108.91 
119381,3682,BORALMA,JERUK,-36.07689233,143.3833104,19.97 ,761.00 ,108.82 
119382,3682,BORALMA,NINYEUNOOK,-35.99208901,143.3836181,19.50 ,286.00 ,102.52 
119383,3540,CANNIE,QUAMBATOOK,-35.93137215,143.4731383,13.62 ,632.00 ,96.43 
119429,3352,ADDINGTON,SOUTHERN RURAL,-37.59495941,144.0624054,19.68 ,423.00 ,547.68 
120248,3286,CONDAH SWAMP,SOUTHERN RURAL,-37.96873089,141.7980391,15.60 ,1450.00 ,78.58 
121449,3214,CORIO,SOUTHERN RURAL,-38.06269471,144.3987686,21.34 ,513.00 ,11.09 
121450,3214,CORIO,SOUTHERN RURAL,-38.06268341,144.3987833,16.49 ,508.00 ,11.16 
121451,3212,LARA,SOUTHERN RURAL,-38.05837666,144.448919,13.89 ,169.00 ,#N/A
121452,3214,CORIO,SOUTHERN RURAL,-38.08820778,144.3760703,12.90 ,607.00 ,#N/A
121453,3215,BELL PARK,SOUTHERN RURAL,-38.11598897,144.3399378,16.70 ,436.00 ,24.23 
121454,3214,CORIO,SOUTHERN RURAL,-38.07785556,144.3526355,14.82 ,598.00 ,10.66 
121456,3214,CORIO,SOUTHERN RURAL,-38.07905531,144.3859958,20.30 ,121.00 ,2.78 
121457,3214,CORIO,SOUTHERN RURAL,-38.07905899,144.386011,13.29 ,302.00 ,2.69 
121458,3215,BELL PARK,SOUTHERN RURAL,-38.11536701,144.3583644,19.04 ,205.00 ,13.09 
121459,3214,CORIO,SOUTHERN RURAL,-38.10602758,144.3588679,21.40 ,251.00 ,#N/A
121826,3221,ANAKIE,NOT KNOWN,-34.12241318,141.0455409,16.51 ,237.00 ,27.46 
122152,3363,CRESWICK,GOULBURN-MURRAY,-37.35465211,143.7917552,20.19 ,416.00 ,371.78 
122381,3352,ADDINGTON,SOUTHERN RURAL,-37.52194007,143.7417992,13.67 ,792.00 ,416.03 
122382,3352,ADDINGTON,SOUTHERN RURAL,-37.52194907,143.7417996,15.68 ,560.00 ,416.09 
122674,3303,BREAKAWAY CREEK,SOUTHERN RURAL,-37.93334368,141.7422489,14.60 ,798.00 ,125.73 
122676,3909,KALIMNA,SOUTHERN RURAL,-37.90142533,141.6854318,16.95 ,399.00 ,98.26 
122677,3909,KALIMNA,SOUTHERN RURAL,-37.88634766,141.6632816,20.04 ,621.00 ,97.98 
123140,3816,LABERTOUCHE,SOUTHERN RURAL,-38.16023204,145.7490626,16.96 ,203.00 ,31.44 
125269,3172,DINGLEY VILLAGE,SOUTHERN RURAL,-37.97753211,145.1334986,13.01 ,172.00 ,27.21 
125270,3173,KEYSBOROUGH,SOUTHERN RURAL,-37.98195089,145.1408393,18.79 ,457.00 ,27.26 
125271,3173,KEYSBOROUGH,SOUTHERN RURAL,-37.9819566,145.1408533,15.96 ,639.00 ,27.26 
125272,3173,KEYSBOROUGH,SOUTHERN RURAL,-37.98256523,145.1395867,19.99 ,579.00 ,26.11 
125273,3173,KEYSBOROUGH,SOUTHERN RURAL,-37.98257141,145.1395782,13.26 ,355.00 ,26.11 
125274,3173,KEYSBOROUGH,SOUTHERN RURAL,-37.98101532,145.1366346,18.97 ,333.00 ,22.72 
126149,3020,ALBION,SOUTHERN RURAL,-37.78209716,144.8146661,15.83 ,293.00 ,#N/A
126975,3978,CARDINIA,SOUTHERN RURAL,-38.11908519,145.329257,15.95 ,8838.00 ,50.23 
127479,3194,MENTONE,SOUTHERN RURAL,-37.9645161,145.0899659,17.32 ,786.00 ,22.36 
127480,3194,MENTONE,SOUTHERN RURAL,-37.96451224,145.0899445,17.36 ,439.47 ,22.37 
127481,3169,CLARINDA,SOUTHERN RURAL,-37.95826614,145.0973845,15.33 ,535.00 ,25.19 
127482,3194,MENTONE,SOUTHERN RURAL,-37.96761846,145.1059501,21.49 ,242.00 ,18.62 
127483,3172,DINGLEY VILLAGE,SOUTHERN RURAL,-37.97229497,145.1124769,12.74 ,131.00 ,17.75 
127484,3172,DINGLEY VILLAGE,SOUTHERN RURAL,-37.98299094,145.1201065,14.62 ,574.00 ,11.13 
127486,3172,DINGLEY VILLAGE,SOUTHERN RURAL,-37.98309836,145.1201406,13.62 ,618.00 ,11.05 
127487,3173,KEYSBOROUGH,SOUTHERN RURAL,-37.98311845,145.1374395,13.56 ,159.00 ,24.13 
129744,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.74433333,141.0396544,15.90 ,1906.00 ,111.93 
129745,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.74391272,141.0395836,16.40 ,2672.00 ,111.96 
129746,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.69339286,141.0230399,15.02 ,185.00 ,114.91 
129751,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.76673372,141.0596204,13.80 ,1394.00 ,113.95 
129752,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.71872065,141.0548642,18.85 ,2274.00 ,116.91 
130694,3461,BULLARTO,GRAMPIANS WIMMERA MALLEE,-35.08751152,140.9807031,19.92 ,1742.00 ,79.95 
130695,3462,GREEN GULLY,GRAMPIANS WIMMERA MALLEE,-35.13204876,140.9875528,14.61 ,759.00 ,71.68 
130696,3451,BARKERS CREEK,GRAMPIANS WIMMERA MALLEE,-35.21521487,140.9996924,19.83 ,1956.20 ,93.62 
134949,3451,BARKERS CREEK,GRAMPIANS WIMMERA MALLEE,-35.07712628,141.0752586,85.53 ,1700.00 ,70.35 
134950,3462,GREEN GULLY,GRAMPIANS WIMMERA MALLEE,-35.15844032,140.9754379,14.57 ,661.00 ,81.83 
134951,3461,BULLARTO,GRAMPIANS WIMMERA MALLEE,-35.05201822,140.9748996,20.14 ,1768.00 ,63.75 
137190,3451,BARKERS CREEK,GRAMPIANS WIMMERA MALLEE,-35.07680464,141.0752519,21.99 ,2321.22 ,70.42 
137191,3451,BARKERS CREEK,GRAMPIANS WIMMERA MALLEE,-35.08537764,141.1296102,21.33 ,2432.70 ,71.87 
137194,3451,BARKERS CREEK,GRAMPIANS WIMMERA MALLEE,-35.05106715,141.0344427,21.52 ,1562.70 ,52.26 
137195,3461,BULLARTO,GRAMPIANS WIMMERA MALLEE,-34.98986298,141.0171634,61.94 ,2683.04 ,55.87 
137196,3461,BULLARTO,GRAMPIANS WIMMERA MALLEE,-34.98986701,141.0171719,14.77 ,305.00 ,55.91 
137197,3451,BARKERS CREEK,GRAMPIANS WIMMERA MALLEE,-35.18038808,141.0690881,46.00 ,2778.54 ,80.93 
137198,3453,HARCOURT,GRAMPIANS WIMMERA MALLEE,-35.25850875,141.150115,81.12 ,1024.13 ,69.80 
137199,3453,HARCOURT,GRAMPIANS WIMMERA MALLEE,-35.25847537,141.1501244,14.93 ,211.00 ,69.81 
137200,3551,ARNOLD,GRAMPIANS WIMMERA MALLEE,-35.34028999,141.1484437,19.41 ,988.00 ,76.11 
137201,3551,ARNOLD,GRAMPIANS WIMMERA MALLEE,-35.34026641,141.1484114,18.01 ,1297.00 ,76.13 
137294,3461,BULLARTO,GRAMPIANS WIMMERA MALLEE,-34.91940061,141.0303952,20.51 ,21850.00 ,56.80 
138351,3691,ALLANS FLAT,GRAMPIANS WIMMERA MALLEE,-36.02250986,141.0270884,19.35 ,1676.50 ,130.18 
138352,3573,CALIVIL,GRAMPIANS WIMMERA MALLEE,-36.02738219,141.1740866,20.80 ,2003.00 ,145.39 
138353,3564,CAMPASPE WEST,GRAMPIANS WIMMERA MALLEE,-36.1157587,141.0237306,12.61 ,754.00 ,125.56 
138359,3462,GREEN GULLY,GRAMPIANS WIMMERA MALLEE,-35.14569247,140.9996267,19.66 ,1684.50 ,82.76 
138655,3370,CLUNES,GOULBURN-MURRAY,-37.21480517,143.8635551,18.98 ,510.00 ,284.24 
138656,3370,CLUNES,GOULBURN-MURRAY,-37.21476889,143.863565,15.67 ,420.00 ,284.17 
138657,3364,ALLENDALE,GOULBURN-MURRAY,-37.3670622,144.0374767,14.99 ,176.00 ,549.49 
138658,3364,ALLENDALE,GOULBURN-MURRAY,-37.419552,143.977847,17.03 ,119.00 ,561.81 
139159,3272,MORTLAKE,CORANGAMITE,-38.05556438,142.7162912,12.56 ,195.00 ,#N/A
140279,3875,BAIRNSDALE,SOUTHERN RURAL,-37.82494425,147.5369081,17.48 ,1075.00 ,9.68 
140280,3875,BAIRNSDALE,SOUTHERN RURAL,-37.81244004,147.5966099,17.29 ,1092.00 ,3.47 
140281,3875,BAIRNSDALE,SOUTHERN RURAL,-37.82763548,147.5865305,16.85 ,594.96 ,6.93 
140460,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.73940914,141.3116185,20.65 ,559.00 ,139.56 
140463,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.73942717,141.3116186,14.98 ,205.00 ,139.60 
140487,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.73775876,141.2436195,13.72 ,272.00 ,133.30 
140488,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.73773325,141.2436195,13.74 ,343.00 ,133.44 
140489,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.74922312,141.1462972,18.65 ,637.00 ,127.14 
140490,3319,APSLEY,GRAMPIANS WIMMERA MALLEE,-36.96791293,141.005278,19.40 ,192.00 ,102.73 
140491,3318,CHARAM,GRAMPIANS WIMMERA MALLEE,-37.05894374,141.0473037,21.08 ,763.00 ,107.51 
140674,3419,KANIVA,GRAMPIANS WIMMERA MALLEE,-36.37015542,141.1939888,19.09 ,758.00 ,117.83 
140675,3566,GUNBOWER,GRAMPIANS WIMMERA MALLEE,-36.30581049,141.0917646,17.88 ,180.00 ,118.35 
140676,3568,BURKES BRIDGE,GRAMPIANS WIMMERA MALLEE,-36.45088881,141.1975913,18.70 ,2180.00 ,124.44 
140691,3862,CASTLEBURN,SOUTHERN RURAL,-37.96919236,147.3817043,15.40 ,269.00 ,13.02 
140692,3875,BAIRNSDALE,SOUTHERN RURAL,-37.97064454,147.4733186,17.02 ,710.00 ,27.04 
140934,3691,ALLANS FLAT,GRAMPIANS WIMMERA MALLEE,-35.97560863,141.1044339,16.86 ,637.00 ,130.87 
140935,3691,ALLANS FLAT,GRAMPIANS WIMMERA MALLEE,-35.9755906,141.1044339,19.45 ,231.00 ,130.78 
140936,3563,LOCKINGTON,GRAMPIANS WIMMERA MALLEE,-35.9963013,141.2547328,18.89 ,1082.67 ,124.55 
140937,3563,LOCKINGTON,GRAMPIANS WIMMERA MALLEE,-35.9963188,141.2547276,14.63 ,656.00 ,124.57 
141272,3699,BOGONG,GRAMPIANS WIMMERA MALLEE,-36.8047586,141.0109249,17.70 ,1839.00 ,99.54 
141273,3697,TAWONGA,GRAMPIANS WIMMERA MALLEE,-36.70544156,140.9695118,18.13 ,2682.97 ,106.21 
141298,3284,ORFORD,SOUTHERN RURAL,-38.38194371,142.1856051,15.71 ,1695.02 ,7.39 
141299,3284,ORFORD,SOUTHERN RURAL,-38.38192142,142.1856348,16.14 ,2472.68 ,7.41 
141300,3285,CODRINGTON,SOUTHERN RURAL,-38.35796764,142.2512003,16.56 ,3066.04 ,3.50 
141301,3285,CODRINGTON,SOUTHERN RURAL,-38.35795868,142.251238,16.48 ,3011.54 ,3.44 
141302,3283,CROSSLEY,SOUTHERN RURAL,-38.31096169,142.3014863,16.12 ,2134.05 ,26.71 
141303,3283,CROSSLEY,SOUTHERN RURAL,-38.34127186,142.3084693,15.39 ,2000.61 ,7.70 
141304,3283,CROSSLEY,SOUTHERN RURAL,-38.34118406,142.3085285,15.75 ,2337.50 ,7.68 
141305,3283,CROSSLEY,SOUTHERN RURAL,-38.31498949,142.341874,15.95 ,1389.42 ,38.08 
141306,3283,CROSSLEY,SOUTHERN RURAL,-38.27383899,142.3403736,16.48 ,2334.58 ,59.44 
141307,3282,ILLOWA,SOUTHERN RURAL,-38.27170544,142.3864334,15.38 ,3660.08 ,80.87 
141308,3282,ILLOWA,SOUTHERN RURAL,-38.27171578,142.3863892,15.61 ,1745.63 ,80.76 
141309,3283,CROSSLEY,SOUTHERN RURAL,-38.29693707,142.403625,15.60 ,1369.92 ,73.46 
141310,3283,CROSSLEY,SOUTHERN RURAL,-38.29690981,142.4036216,16.37 ,1623.71 ,73.53 
143069,3462,GREEN GULLY,GRAMPIANS WIMMERA MALLEE,-35.13204875,140.9874979,14.50 ,680.00 ,71.17 
143070,3444,BARFOLD,GRAMPIANS WIMMERA MALLEE,-35.23939795,141.3621574,15.85 ,585.00 ,55.99 
144963,3340,BACCHUS MARSH,SOUTHERN RURAL,-37.68516806,144.4434901,14.50 ,294.00 ,96.57 
144965,3340,BACCHUS MARSH,SOUTHERN RURAL,-37.68516538,144.4435119,15.81 ,502.00 ,96.54 
144966,3340,BACCHUS MARSH,SOUTHERN RURAL,-37.67402813,144.4460443,19.40 ,762.00 ,#N/A
144967,3340,BACCHUS MARSH,SOUTHERN RURAL,-37.67404012,144.4460402,15.63 ,674.00 ,#N/A
144968,3340,BACCHUS MARSH,SOUTHERN RURAL,-37.66344315,144.4466069,15.88 ,446.00 ,102.19 
144969,3340,BACCHUS MARSH,SOUTHERN RURAL,-37.66344907,144.4466473,15.48 ,538.00 ,102.16 
144970,3340,BACCHUS MARSH,SOUTHERN RURAL,-37.65180765,144.4408198,14.03 ,753.00 ,#N/A
144971,3340,BACCHUS MARSH,SOUTHERN RURAL,-37.65177675,144.440841,16.71 ,453.00 ,#N/A
144972,3340,BACCHUS MARSH,SOUTHERN RURAL,-37.68600587,144.4624847,14.77 ,716.00 ,92.65 
144973,3340,BACCHUS MARSH,SOUTHERN RURAL,-37.6860149,144.4624898,19.89 ,329.00 ,92.65 
144974,3435,BENLOCH,SOUTHERN RURAL,-37.28568567,144.757685,16.13 ,209.00 ,465.93 
144975,3435,BENLOCH,SOUTHERN RURAL,-37.28570171,144.7577233,13.60 ,193.00 ,465.94 
144976,3435,BENLOCH,SOUTHERN RURAL,-37.279785,144.7447565,19.86 ,612.00 ,470.37 
144977,3435,BENLOCH,SOUTHERN RURAL,-37.2793639,144.705006,19.18 ,776.00 ,#N/A
144978,3435,BENLOCH,SOUTHERN RURAL,-37.26732878,144.7369441,15.56 ,202.00 ,#N/A
144979,3442,ASHBOURNE,SOUTHERN RURAL,-37.3094794,144.7130393,20.67 ,422.00 ,554.64 
144980,3435,BENLOCH,SOUTHERN RURAL,-37.27740337,144.7681119,18.25 ,630.00 ,450.48 
144981,3435,BENLOCH,SOUTHERN RURAL,-37.29178749,144.7256097,16.68 ,284.00 ,501.61 
144982,3435,BENLOCH,SOUTHERN RURAL,-37.29178738,144.7255804,13.60 ,228.00 ,501.52 
144991,3352,ADDINGTON,SOUTHERN RURAL,-37.51056772,144.0635745,16.42 ,409.00 ,620.92 
144992,3352,ADDINGTON,SOUTHERN RURAL,-37.51057493,144.0636036,20.89 ,790.00 ,620.92 
144993,3352,ADDINGTON,SOUTHERN RURAL,-37.5105972,144.063651,12.52 ,423.00 ,621.01 
144994,3352,ADDINGTON,SOUTHERN RURAL,-37.53324236,144.0274614,15.87 ,723.00 ,#N/A
144995,3352,ADDINGTON,SOUTHERN RURAL,-37.53328659,144.0274393,18.70 ,785.00 ,#N/A
144996,3352,ADDINGTON,SOUTHERN RURAL,-37.48316076,143.97426,17.81 ,273.00 ,654.45 
144997,3352,ADDINGTON,SOUTHERN RURAL,-37.48312447,143.9742698,20.07 ,749.00 ,654.39 
145090,3874,CARRAJUNG SOUTH,SOUTHERN RURAL,-38.57058528,146.907301,16.28 ,825.35 ,11.30 
145091,3851,AIRLY,SOUTHERN RURAL,-38.36871541,147.2009706,17.47 ,1625.67 ,2.17 
145092,3850,GIFFARD,SOUTHERN RURAL,-38.38348756,147.0855837,58.25 ,844.88 ,27.00 
145093,3851,AIRLY,SOUTHERN RURAL,-38.21288723,147.3990949,16.76 ,6270.00 ,10.56 
145094,3874,CARRAJUNG SOUTH,SOUTHERN RURAL,-38.49862113,146.8510847,21.29 ,400.00 ,56.18 
145258,3816,LABERTOUCHE,SOUTHERN RURAL,-38.05958592,145.8022427,20.89 ,579.00 ,61.75 
145259,3984,ADAMS ESTATE,SOUTHERN RURAL,-38.28889841,145.6190048,16.00 ,820.00 ,25.23 
145260,3984,ADAMS ESTATE,SOUTHERN RURAL,-38.28889304,145.6189846,17.86 ,395.00 ,25.32 
145261,3984,ADAMS ESTATE,SOUTHERN RURAL,-38.3734983,145.5581223,17.26 ,448.70 ,10.56 
145262,3984,ADAMS ESTATE,SOUTHERN RURAL,-38.37351195,145.5582182,17.70 ,300.67 ,10.62 
145270,3030,COCOROC,SOUTHERN RURAL,-37.92016614,144.6819296,16.81 ,309.00 ,16.45 
145271,3030,COCOROC,SOUTHERN RURAL,-37.94128544,144.6714733,17.54 ,2123.25 ,12.37 
145272,3030,COCOROC,SOUTHERN RURAL,-37.96445738,144.6729827,21.19 ,725.00 ,8.20 
145273,3030,COCOROC,SOUTHERN RURAL,-37.94246028,144.7271647,15.98 ,645.00 ,6.10 
145274,3631,ARCADIA,GOULBURN-MURRAY,-36.60603533,145.318485,17.20 ,17350.00 ,121.77 
145275,3631,ARCADIA,GOULBURN-MURRAY,-36.60611289,145.3184751,19.60 ,811.00 ,121.77 
146023,3303,BREAKAWAY CREEK,SOUTHERN RURAL,-37.91285065,141.8413292,13.40 ,1538.00 ,82.90 
146024,3286,CONDAH SWAMP,SOUTHERN RURAL,-37.96138555,141.9029833,15.63 ,1670.67 ,85.30 
146025,3303,BREAKAWAY CREEK,SOUTHERN RURAL,-37.9147895,141.5781461,17.38 ,794.00 ,89.05 
146026,3304,BESSIEBELLE,SOUTHERN RURAL,-37.99750242,141.7163939,13.25 ,235.00 ,132.59 
146027,3304,BESSIEBELLE,SOUTHERN RURAL,-37.9974439,141.7163973,17.40 ,1469.84 ,132.80 
146028,3887,LAKE TYERS,SOUTHERN RURAL,-37.83945889,141.8284965,17.00 ,1466.50 ,142.88 
146029,3286,CONDAH SWAMP,SOUTHERN RURAL,-37.96861201,141.7980792,16.25 ,644.42 ,78.13 
146030,3303,BREAKAWAY CREEK,SOUTHERN RURAL,-37.93345484,141.7422719,18.52 ,301.00 ,124.96 
146031,3303,BREAKAWAY CREEK,SOUTHERN RURAL,-37.91289892,141.841322,16.33 ,1071.53 ,82.49 
146032,3900,BENAMBRA,SOUTHERN RURAL,-37.87257635,141.7295018,16.66 ,1102.71 ,102.43 
146033,3303,BREAKAWAY CREEK,SOUTHERN RURAL,-37.96268631,141.6280351,13.70 ,966.50 ,91.38 
146092,3447,TARADALE,GRAMPIANS WIMMERA MALLEE,-35.1119719,141.2068097,20.37 ,1477.40 ,68.06 
147173,3971,ALBERTON,SOUTHERN RURAL,-38.5620619,146.7306998,17.17 ,750.00 ,16.81 
147174,3971,ALBERTON,SOUTHERN RURAL,-38.63604182,146.7487956,14.50 ,379.00 ,4.19 
302296,3678,BOBINAWARRAH,GOULBURN-MURRAY,-36.20628719,146.3094574,19.24 ,333.00 ,144.80 
304540,3634,BUNBARTHA,SHEPPARTON IRRIGATION (GMU),-36.251366,145.433747,17.53 ,750.00 ,#N/A
304644,3851,AIRLY,SEACOMBE (GMU),-38.21348378,147.0140664,14.52 ,412.00 ,#N/A
306054,3971,ALBERTON,SEACOMBE (GMU),-38.56975464,146.5728387,17.34 ,388.00 ,#N/A
306930,3559,AVONMORE,DIGGORA,-36.51737561,144.5772928,13.44 ,160.00 ,#N/A
307013,3678,BOBINAWARRAH,ESTCOURT,-36.27425147,146.3349939,18.13 ,515.00 ,#N/A
307764,3305,ALLESTREE,SOUTHERN RURAL,-38.25901289,141.5245586,15.82 ,493.00 ,81.30 
310064,3304,BESSIEBELLE,SOUTHERN RURAL,-38.15240082,141.7155884,15.72 ,672.00 ,26.80 
310082,3303,BREAKAWAY CREEK,SOUTHERN RURAL,-37.9147459,141.5782314,18.88 ,115.00 ,89.17 
320823,3393,AILSA,SHEPPARTON IRRIGATION (GMU),-36.12671531,145.3487992,17.30 ,429.00 ,#N/A
325468,3304,BESSIEBELLE,SOUTHERN RURAL,-38.17755558,141.6876181,20.26 ,547.00 ,69.89 
325771,3480,AREEGRA,NORONG,-36.08238361,146.3333589,16.48 ,574.00 ,#N/A
8001947,3413,MINIMAY,GRAMPIANS WIMMERA MALLEE,-36.77632307,141.1585515,21.04 ,153.00 ,127.94 
8001949,3568,BURKES BRIDGE,GRAMPIANS WIMMERA MALLEE,-36.40030114,141.0778187,21.14 ,675.00 ,123.73 
8001950,3701,DARTMOUTH,GRAMPIANS WIMMERA MALLEE,-36.51427334,141.158367,17.50 ,145.00 ,129.59 
8001951,3701,DARTMOUTH,GRAMPIANS WIMMERA MALLEE,-36.51348217,141.2383856,12.75 ,676.00 ,132.94 
8002008,3568,BURKES BRIDGE,GRAMPIANS WIMMERA MALLEE,-36.45702859,141.2474756,17.72 ,541.00 ,128.27 
8002663,3451,BARKERS CREEK,GRAMPIANS WIMMERA MALLEE,-35.18310821,141.1847378,19.98 ,488.00 ,59.89 
8002664,3451,BARKERS CREEK,GRAMPIANS WIMMERA MALLEE,-35.18310813,141.1847927,13.59 ,309.00 ,59.85 
8002665,3448,ELPHINSTONE,GRAMPIANS WIMMERA MALLEE,-35.17902482,141.2898874,21.10 ,591.00 ,58.17 
8002666,3444,BARFOLD,GOULBURN-MURRAY,-35.28202388,141.4983294,15.00 ,320.00 ,57.36 
8002821,3678,BOBINAWARRAH,GRAMPIANS WIMMERA MALLEE,-35.44000285,143.4785317,21.02 ,47708.44 ,98.73 
8002822,3723,ARCHERTON,GOULBURN-MURRAY,-35.11397892,143.2816514,20.63 ,51254.11 ,79.17 
8002828,3673,BROKEN CREEK,GRAMPIANS WIMMERA MALLEE,-35.61673991,143.0329207,19.79 ,44978.67 ,69.32 
8002829,3531,BERRIWILLOCK,GRAMPIANS WIMMERA MALLEE,-35.57712979,143.1533462,19.20 ,41652.56 ,72.03 
8002832,3585,CASTLE DONNINGTON,GRAMPIANS WIMMERA MALLEE,-35.36591109,143.3424218,19.70 ,47007.78 ,77.53 
8002840,3634,BUNBARTHA,GRAMPIANS WIMMERA MALLEE,-35.96524709,142.2434663,19.13 ,24193.78 ,94.08 
8002841,3483,BALLAPUR,GRAMPIANS WIMMERA MALLEE,-35.9655091,142.6990054,20.28 ,35622.11 ,94.52 
8002842,3677,APPIN PARK,GRAMPIANS WIMMERA MALLEE,-35.88997156,143.0607917,18.99 ,38759.78 ,94.52 
8002844,3666,BALMATTUM,GRAMPIANS WIMMERA MALLEE,-35.38709888,142.293378,21.40 ,39777.11 ,83.38 
